6.634617414508022648e+01
6.634617414508022648e+01
7.838910292808959923e+01
7.838910292808959923e+01
6.020664466020406991e+01
6.020664466020406991e+01
6.450534329324938199e+01
6.450534329324938199e+01
6.259770192852131032e+01
6.259770192852131032e+01
7.364818719666331504e+01
7.364818719666331504e+01
