1.307848600894496371e+02
1.307848600894496371e+02
1.529301497420944145e+02
1.529301497420944145e+02
1.256801093821709969e+02
1.256801093821709969e+02
1.361410052477370130e+02
1.361410052477370130e+02
1.168089114516860860e+02
1.168089114516860860e+02
1.433779372066537405e+02
1.433779372066537405e+02
