9.962878619371184641e+01
9.962878619371184641e+01
1.143240604486086056e+02
1.143240604486086056e+02
9.218738763168944672e+01
9.218738763168944672e+01
9.680954381128792363e+01
9.680954381128792363e+01
8.894162006210393656e+01
8.894162006210393656e+01
1.038114574975905100e+02
1.038114574975905100e+02
