8.330333250319888805e+01
8.330333250319888805e+01
1.000976918724061591e+02
1.000976918724061591e+02
7.881996791715991435e+01
7.881996791715991435e+01
8.631617077750847500e+01
8.631617077750847500e+01
7.953583247080463536e+01
7.953583247080463536e+01
9.803717242133059528e+01
9.803717242133059528e+01
