7.586873088210809613e+01
7.586873088210809613e+01
8.535891944057996739e+01
8.535891944057996739e+01
6.702072211165427973e+01
6.702072211165427973e+01
6.724126136327286929e+01
6.724126136327286929e+01
6.748967220021606295e+01
6.748967220021606295e+01
7.408899531239300984e+01
7.408899531239300984e+01
