5.023367868233249567e+01
5.023367868233249567e+01
5.667711937283953461e+01
5.667711937283953461e+01
4.157932983203505728e+01
4.157932983203505728e+01
4.267358479090353285e+01
4.267358479090353285e+01
4.545988838079156835e+01
4.545988838079156835e+01
4.924031647066726691e+01
4.924031647066726691e+01
